0	14	50	75	225	241	285	346	368	471	511	573	654	713	1363	2355	2561	2664	2808	2880	2910	2951	3023	3075	3124	3179	3199	3240	3288	3299	3444	3494	3532	3613	3673	3719	4126	4192	4284	4324	4358	4389	4418	4443	4480	4516	4562	4574	4610	4966	5143	5790	5818	6002	6065	6114	6136	6158	6217	6256	6270	6337	6354	6391	6465	6476	6493	6525	6564	6600	6634	6658	6694	6739	6748	6827	6876	6945	7029	7098	7119	7141	8973	9015	9068	11039	11058	11176	11257	11288	11371	11652	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	11677	
0	0	33	33	41	41	42	44	45	45	46	46	47	47	48	51	54	55	55	55	55	55	56	59	59	72	72	73	80	80	80	83	85	85	88	89	89	97	97	97	124	124	125	126	126	126	129	129	129	136	136	136	141	141	142	142	142	142	142	143	143	143	144	144	146	146	146	147	147	147	150	150	150	152	152	152	154	154	155	155	155	157	158	158	158	162	162	162	189	189	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
