0	23	25	75	377	407	493	597	627	829	905	1023	1185	1299	2595	4567	4977	5175	5481	5623	5679	5757	5890	5990	6084	6194	6258	6298	6394	6514	6699	6795	6863	7021	7137	7225	8043	8173	8379	8453	8517	8567	8628	8674	8734	8796	8880	8896	8966	9676	10024	11056	11106	11470	11592	11688	11726	11766	11874	11938	11962	12086	12108	12173	12313	12335	12363	12423	12533	12601	12667	12705	12775	12859	12873	13027	13116	13239	13399	13533	13567	13605	17267	17340	17458	21714	21748	21977	22132	22204	22362	22908	22956	22956	22956	22956	22956	22956	22956	22956	22956	22956	22956	22956	22956	22956	
0	0	0	0	16	16	18	18	20	20	22	22	24	24	26	32	38	40	40	40	40	40	42	48	48	74	74	76	90	90	90	96	100	100	106	108	108	124	124	124	178	178	180	182	182	182	188	188	188	202	202	202	212	212	214	214	214	214	214	216	216	216	218	218	222	222	222	224	224	224	230	230	230	234	234	234	238	238	240	240	240	244	246	246	246	254	254	254	308	314	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
