0	164	165	192	347	363	406	471	489	590	629	692	775	833	1483	2473	2678	2777	2935	3008	3036	3087	3156	3210	3257	3316	3348	3368	3416	3480	3574	3643	3677	3758	3818	3862	4273	4340	4443	4480	4512	4537	4568	4591	4625	4656	4698	4706	4742	5097	5276	5871	5896	6078	6143	6191	6211	6232	6287	6324	6340	6402	6419	6454	6526	6537	6553	6587	6642	6676	6709	6728	6767	6811	6819	6896	6942	7041	7125	7193	7212	7231	9062	9099	9159	11287	11312	11453	11531	11567	11651	11924	11948	11948	11948	11948	11948	11948	11948	11948	11948	11948	11948	11948	11948	11948	
0	145	145	145	153	153	154	154	155	155	156	156	157	157	158	161	164	165	165	165	165	165	166	169	169	182	182	183	190	190	190	193	195	195	198	199	199	207	207	207	234	234	235	236	236	236	239	239	239	246	246	246	251	251	252	252	252	252	252	253	253	253	254	254	256	256	256	257	257	257	260	260	260	262	262	262	264	264	265	265	265	267	268	268	268	272	272	272	299	302	303	303	303	303	303	303	303	303	303	303	303	303	303	303	303	303	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
