0	11	18	43	194	209	252	307	322	423	461	520	601	658	1305	2291	2496	2595	2747	2818	2846	2885	2952	3002	3049	3104	3136	3156	3204	3264	3355	3403	3437	3516	3574	3618	4028	4093	4196	4233	4265	4290	4321	4344	4373	4404	4446	4454	4490	4845	5019	5459	5484	5666	5727	5775	5794	5814	5868	5900	5912	5974	5985	6019	6089	6100	6114	6144	6199	6232	6265	6284	6315	6357	6364	6441	6486	6548	6628	6695	6712	6731	8562	8599	8658	10786	10803	10918	10996	11032	11111	11384	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	
0	0	0	0	8	8	9	9	10	10	11	11	12	12	13	16	19	20	20	20	20	20	21	24	24	37	37	38	45	45	45	48	50	50	53	54	54	62	62	62	89	89	90	91	91	91	94	94	94	101	101	101	106	106	107	107	107	107	107	108	108	108	109	109	111	111	111	112	112	112	115	115	115	117	117	117	119	119	120	120	120	122	123	123	123	127	127	127	154	157	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
