0	14	16	41	188	203	244	299	312	412	450	512	593	650	1298	2281	2486	2572	2726	2789	2817	2856	2923	2967	3014	3069	3101	3121	3169	3229	3321	3369	3403	3482	3540	3584	3992	4057	4165	4202	4234	4259	4286	4308	4335	4366	4408	4416	4452	4807	4981	5599	5624	5806	5868	5916	5937	5957	6011	6043	6055	6117	6127	6161	6231	6240	6256	6286	6341	6375	6407	6425	6464	6506	6513	6590	6635	6697	6777	6844	6861	6883	8714	8751	8810	10774	10791	10906	10984	11017	11095	11368	11392	11392	11392	11392	11392	11392	11392	
0	0	0	0	8	8	8	9	10	10	11	11	12	12	13	16	19	20	20	20	20	20	21	24	24	37	37	38	45	45	45	48	50	50	53	54	54	62	62	62	89	89	90	91	91	91	94	94	94	101	101	101	106	106	107	107	107	107	107	108	108	108	109	109	111	111	111	112	112	112	115	115	115	117	117	117	119	119	120	120	120	122	123	123	123	127	127	127	154	157	158	158	158	158	158	158	158	158	158	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
