0	16	18	43	193	209	250	306	322	423	461	527	610	668	1318	2313	2519	2605	2763	2826	2854	2905	2974	3020	3067	3126	3158	3178	3226	3290	3382	3451	3485	3566	3627	3671	4080	4147	4255	4292	4324	4349	4376	4398	4430	4461	4503	4511	4547	4902	5081	5702	5727	5909	5975	6023	6045	6066	6121	6158	6173	6235	6251	6286	6358	6367	6385	6419	6474	6508	6540	6558	6597	6641	6649	6726	6772	6871	6955	7023	7042	7064	8895	8932	8992	10956	10981	11122	11200	11233	11318	11591	11615	11615	11615	11615	11615	11615	11615	
0	0	0	0	8	8	8	9	10	10	11	11	12	12	13	16	19	20	20	20	20	20	21	24	24	37	37	38	45	45	45	48	50	50	53	54	54	62	62	62	89	89	90	91	91	91	94	94	94	101	101	101	106	106	107	107	107	107	107	108	108	108	109	109	111	111	111	112	112	112	115	115	115	117	117	117	119	119	120	120	120	122	123	123	123	127	127	127	154	157	158	158	158	158	158	158	158	158	158	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
