0	23	31	81	401	431	513	626	657	859	937	1060	1234	1389	2796	4976	5390	5569	5877	6010	6067	6151	6286	6389	6488	6624	6704	6746	6856	6978	7204	7303	7375	7569	7688	7820	8672	8805	9010	9088	9206	9256	9318	9364	9418	9482	9566	9582	9654	10373	10721	11962	12012	12376	12503	12599	12641	12693	12804	12872	12899	13035	13055	13127	13302	13320	13352	13427	13559	13629	13703	13739	13817	13903	13917	14075	14185	14307	14469	14603	14637	14686	18359	18443	18569	22509	22543	22827	23039	23111	23269	23823	23871	23871	23871	23871	23871	23871	23871	
0	0	0	0	16	16	16	18	20	20	22	22	24	24	26	32	38	40	40	40	40	40	42	48	48	74	74	76	90	90	90	96	100	100	106	108	108	124	124	124	178	178	180	182	182	182	188	188	188	202	202	202	212	212	214	214	214	214	214	216	216	216	218	218	222	222	222	224	224	224	230	230	230	234	234	234	238	238	240	240	240	244	246	246	246	254	254	254	308	314	315	315	315	315	315	315	315	315	315	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
