0	15	17	44	194	210	251	307	325	426	464	530	613	671	1321	2316	2522	2608	2766	2829	2857	2908	2977	3023	3070	3129	3161	3181	3229	3293	3385	3454	3488	3569	3630	3674	4083	4150	4258	4295	4327	4352	4380	4403	4435	4466	4508	4516	4552	4907	5086	5707	5732	5914	5980	6028	6050	6071	6126	6163	6178	6240	6256	6291	6363	6372	6390	6424	6479	6513	6545	6563	6602	6646	6654	6731	6777	6876	6960	7028	7047	7069	8900	8937	8997	10961	10986	11127	11205	11238	11323	11596	11620	11620	11620	11620	11620	11620	11620	
0	0	0	0	8	8	8	9	10	10	11	11	12	12	13	16	19	20	20	20	20	20	21	24	24	37	37	38	45	45	45	48	50	50	53	54	54	62	62	62	89	89	90	91	91	91	94	94	94	101	101	101	106	106	107	107	107	107	107	108	108	108	109	109	111	111	111	112	112	112	115	115	115	117	117	117	119	119	120	120	120	122	123	123	123	127	127	127	154	157	158	158	158	158	158	158	158	158	158	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
